,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistId,collectionArtistName,collectionArtistViewUrl,contentAdvisoryRating
73,track,song,363445329,1542333649,1542334106,Delaney Davidson & Marlon Williams,Sad But True,Cold And Blind,Sad But True,Cold And Blind,https://music.apple.com/us/artist/delaney-davidson/363445329?uo=4,https://music.apple.com/us/album/cold-and-blind/1542333649?i=1542334106&uo=4,https://music.apple.com/us/album/cold-and-blind/1542333649?i=1542334106&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/66/e5/92/66e59200-ca4d-f36f-b9e6-4630d8119e1f/mzaf_3321663983398457774.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/100x100bb.jpg,9.99,1.29,2012-11-23T12:00:00Z,notExplicit,notExplicit,1,1,11,10,248749,USA,USD,Country,True,,,,
74,track,song,363445329,1542333649,1542334115,Delaney Davidson & Marlon Williams,Sad But True,Trail Of Broken Hearts,Sad But True,Trail Of Broken Hearts,https://music.apple.com/us/artist/delaney-davidson/363445329?uo=4,https://music.apple.com/us/album/trail-of-broken-hearts/1542333649?i=1542334115&uo=4,https://music.apple.com/us/album/trail-of-broken-hearts/1542333649?i=1542334115&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2a/4d/52/2a4d5271-dafd-d345-286e-bc29a5e7e056/mzaf_7787405255979666535.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/100x100bb.jpg,9.99,1.29,2012-11-23T12:00:00Z,notExplicit,notExplicit,1,1,11,11,121416,USA,USD,Country,True,,,,
75,track,song,363445329,1542333649,1542334095,Delaney Davidson & Marlon Williams,Sad But True,How Lucky You Are,Sad But True,How Lucky You Are,https://music.apple.com/us/artist/delaney-davidson/363445329?uo=4,https://music.apple.com/us/album/how-lucky-you-are/1542333649?i=1542334095&uo=4,https://music.apple.com/us/album/how-lucky-you-are/1542333649?i=1542334095&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/71/59/b5/7159b5c4-1ee6-fd7b-39aa-ef8073492be7/mzaf_6706011986257973844.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/100x100bb.jpg,9.99,1.29,2012-11-23T12:00:00Z,notExplicit,notExplicit,1,1,11,7,232117,USA,USD,Country,True,,,,
76,track,song,363445329,1542333649,1542334102,Delaney Davidson & Marlon Williams,Sad But True,Please Don't Let Me Love You,Sad But True,Please Don't Let Me Love You,https://music.apple.com/us/artist/delaney-davidson/363445329?uo=4,https://music.apple.com/us/album/please-dont-let-me-love-you/1542333649?i=1542334102&uo=4,https://music.apple.com/us/album/please-dont-let-me-love-you/1542333649?i=1542334102&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a7/bf/16/a7bf1646-8515-20b4-74bf-631ebcba7868/mzaf_16309181910916256410.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/100x100bb.jpg,9.99,1.29,2012-11-23T12:00:00Z,notExplicit,notExplicit,1,1,11,9,174669,USA,USD,Country,True,,,,
77,track,song,331258611,305850628,305850652,Capcom Sound Team,Biohazard5 (Original Soundtrack),Sad but true,Biohazard5 (Original Soundtrack),Sad but true,https://music.apple.com/us/artist/capcom-sound-team/331258611?uo=4,https://music.apple.com/us/album/sad-but-true/305850628?i=305850652&uo=4,https://music.apple.com/us/album/sad-but-true/305850628?i=305850652&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c8/98/c3/c898c3d2-d4e9-4b82-e9cd-25cb839f455a/mzaf_4690263592645078857.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/6a/39/92/mzi.jfnucxzd.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/6a/39/92/mzi.jfnucxzd.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/6a/39/92/mzi.jfnucxzd.jpg/100x100bb.jpg,-1.0,0.69,2009-03-05T12:00:00Z,notExplicit,notExplicit,1,1,18,16,210360,USA,USD,Soundtrack,True,,,,
78,track,song,363445329,1542333649,1542333665,Delaney Davidson & Marlon Williams,Sad But True,Still Her Heart,Sad But True,Still Her Heart,https://music.apple.com/us/artist/delaney-davidson/363445329?uo=4,https://music.apple.com/us/album/still-her-heart/1542333649?i=1542333665&uo=4,https://music.apple.com/us/album/still-her-heart/1542333649?i=1542333665&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f0/19/ae/f019aeaa-6da4-3ceb-da45-671ee01f8863/mzaf_10307253972024676820.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/100x100bb.jpg,9.99,1.29,2012-11-23T12:00:00Z,notExplicit,notExplicit,1,1,11,2,205855,USA,USD,Country,True,,,,
79,track,song,1291738816,1585122128,1585122129,Skar,Sad But True (feat. Demiquaver) - Single,Sad But True (feat. Demiquaver),Sad But True (feat. Demiquaver) - Single,Sad But True (feat. Demiquaver),https://music.apple.com/us/artist/skar/1291738816?uo=4,https://music.apple.com/us/album/sad-but-true-feat-demiquaver/1585122128?i=1585122129&uo=4,https://music.apple.com/us/album/sad-but-true-feat-demiquaver/1585122128?i=1585122129&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/48/8e/41/488e4192-0c6e-e4f7-bcf9-61fb2616c3cb/mzaf_17376800694670385614.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/da/48/80/da4880d2-979d-2c1d-40c0-aa858694aec7/artwork.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/da/48/80/da4880d2-979d-2c1d-40c0-aa858694aec7/artwork.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/da/48/80/da4880d2-979d-2c1d-40c0-aa858694aec7/artwork.jpg/100x100bb.jpg,1.29,1.29,2021-09-07T12:00:00Z,notExplicit,notExplicit,1,1,1,1,326665,USA,USD,Metal,True,,,,
80,track,song,17325393,1005221998,1005224258,Brandon Jenkins,Live at the Blue Door,Sad but True (Live),Live at the Blue Door,Sad but True (Live),https://music.apple.com/us/artist/brandon-jenkins/17325393?uo=4,https://music.apple.com/us/album/sad-but-true-live/1005221998?i=1005224258&uo=4,https://music.apple.com/us/album/sad-but-true-live/1005221998?i=1005224258&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music7/v4/43/0b/5c/430b5c16-9306-72ef-4e2f-1d71b1bf87a9/mzaf_1687046205799957179.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music7/v4/7d/75/86/7d758605-ee53-09af-d97d-cd9653779c9c/859714745321_cover.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music7/v4/7d/75/86/7d758605-ee53-09af-d97d-cd9653779c9c/859714745321_cover.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music7/v4/7d/75/86/7d758605-ee53-09af-d97d-cd9653779c9c/859714745321_cover.jpg/100x100bb.jpg,9.99,0.99,2000-05-01T12:00:00Z,notExplicit,notExplicit,1,1,15,11,204000,USA,USD,Singer/Songwriter,True,,,,
81,track,song,4580013,138661316,138661552,The Maynard Brothers Band,Nasty Packages,Sad But True,Nasty Packages,Sad But True,https://music.apple.com/us/artist/the-maynard-brothers-band/4580013?uo=4,https://music.apple.com/us/album/sad-but-true/138661316?i=138661552&uo=4,https://music.apple.com/us/album/sad-but-true/138661316?i=138661552&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/be/00/70/mzm.mjxorrmz.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music/8c/5b/51/mzi.hyyxdnyd.tif/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music/8c/5b/51/mzi.hyyxdnyd.tif/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music/8c/5b/51/mzi.hyyxdnyd.tif/100x100bb.jpg,9.9,0.99,2003-01-08T12:00:00Z,notExplicit,notExplicit,1,1,10,4,148120,USA,USD,Blues,True,,,,
82,track,song,338943260,1317913380,1317913766,Morten Müller,Sad but True - Single,Sad but True,Sad but True - Single,Sad but True,https://music.apple.com/us/artist/morten-m%C3%BCller/338943260?uo=4,https://music.apple.com/us/album/sad-but-true/1317913380?i=1317913766&uo=4,https://music.apple.com/us/album/sad-but-true/1317913380?i=1317913766&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/af/1a/3a/af1a3a09-4d97-851a-be24-db02ec95e0bb/mzaf_2048178271079976353.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/36/c1/e6/36c1e603-128e-600f-809e-7d03db624552/artwork.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/36/c1/e6/36c1e603-128e-600f-809e-7d03db624552/artwork.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/36/c1/e6/36c1e603-128e-600f-809e-7d03db624552/artwork.jpg/100x100bb.jpg,0.99,0.99,2017-12-06T12:00:00Z,notExplicit,notExplicit,1,1,1,1,412221,USA,USD,Metal,True,,,,
83,track,song,1210482969,1236377541,1236377546,8-Bit Misfits,8-Bit Versions of Metallica,Sad But True,8-Bit Versions of Metallica,Sad But True,https://music.apple.com/us/artist/8-bit-misfits/1210482969?uo=4,https://music.apple.com/us/album/sad-but-true/1236377541?i=1236377546&uo=4,https://music.apple.com/us/album/sad-but-true/1236377541?i=1236377546&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview117/v4/72/ce/c0/72cec038-81ea-480c-3f76-8bbd54b4547c/mzaf_7702954251184477368.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/11/74/b6/1174b647-063b-95f0-3d63-494d7e8d69fa/191515398680_Cover.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/11/74/b6/1174b647-063b-95f0-3d63-494d7e8d69fa/191515398680_Cover.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/11/74/b6/1174b647-063b-95f0-3d63-494d7e8d69fa/191515398680_Cover.jpg/100x100bb.jpg,7.99,1.29,2017-06-02T12:00:00Z,notExplicit,notExplicit,1,1,8,5,259059,USA,USD,Rock,True,,,,
84,track,song,1151646115,1532754596,1532754744,Virginia Man,Sad but True,K I C I L,Sad but True,K I C I L,https://music.apple.com/us/artist/virginia-man/1151646115?uo=4,https://music.apple.com/us/album/k-i-c-i-l/1532754596?i=1532754744&uo=4,https://music.apple.com/us/album/k-i-c-i-l/1532754596?i=1532754744&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3f/21/2e/3f212ef4-d6fe-d132-daef-5c3a6053ce3c/mzaf_10712050713700373537.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/100x100bb.jpg,9.99,0.99,2020-10-16T12:00:00Z,explicit,notExplicit,1,1,11,9,238213,USA,USD,Rock,True,,,,
85,track,song,1151646115,1532754596,1532754738,Virginia Man,Sad but True,Daylight,Sad but True,Daylight,https://music.apple.com/us/artist/virginia-man/1151646115?uo=4,https://music.apple.com/us/album/daylight/1532754596?i=1532754738&uo=4,https://music.apple.com/us/album/daylight/1532754596?i=1532754738&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b4/a1/b9/b4a1b9ee-80a5-3086-4612-04fc79ca755b/mzaf_8729356857393055633.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/100x100bb.jpg,9.99,0.99,2020-10-16T12:00:00Z,explicit,notExplicit,1,1,11,7,172827,USA,USD,Rock,True,,,,
86,track,song,369590579,435674690,435674719,Becca Neun,The Great Unknown,Sad But True,The Great Unknown,Sad But True,https://music.apple.com/us/artist/becca-neun/369590579?uo=4,https://music.apple.com/us/album/sad-but-true/435674690?i=435674719&uo=4,https://music.apple.com/us/album/sad-but-true/435674690?i=435674719&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/48/37/92/mzm.iolreuic.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/ac/e2/d3/mzi.xmqvzlyk.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/ac/e2/d3/mzi.xmqvzlyk.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/ac/e2/d3/mzi.xmqvzlyk.jpg/100x100bb.jpg,9.99,0.99,2011-06-07T12:00:00Z,notExplicit,notExplicit,1,1,15,8,240000,USA,USD,Pop,True,,,,
87,track,song,1564443705,1622396915,1622397283,SHAD & The Lickerish Quartet,Sad But True - Single,Sad But True,Sad But True - Single,Sad But True,https://music.apple.com/us/artist/shad/1564443705?uo=4,https://music.apple.com/us/album/sad-but-true/1622396915?i=1622397283&uo=4,https://music.apple.com/us/album/sad-but-true/1622396915?i=1622397283&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/81/32/fa/8132fa64-32d4-af16-1848-02fadf754696/mzaf_16489881819619846747.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/be/65/5d/be655da5-d415-3391-4c34-810274810406/859761962658_cover.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/be/65/5d/be655da5-d415-3391-4c34-810274810406/859761962658_cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/be/65/5d/be655da5-d415-3391-4c34-810274810406/859761962658_cover.jpg/100x100bb.jpg,0.99,0.99,2022-05-02T12:00:00Z,notExplicit,notExplicit,1,1,1,1,226961,USA,USD,Rock,True,,,,
88,track,song,1213989970,1581628329,1581628330,Sam Fender,Sad but True (Live) - Single,Sad but True (Live),Sad but True (Live) - Single,Sad but True (Live),https://music.apple.com/us/artist/sam-fender/1213989970?uo=4,https://music.apple.com/us/album/sad-but-true-live/1581628329?i=1581628330&uo=4,https://music.apple.com/us/album/sad-but-true-live/1581628329?i=1581628330&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/06/bd/31/06bd3163-1c0c-5df6-6314-8ce7792787de/mzaf_1042233746552605119.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/b9/7c/01/b97c014e-3b9f-cf20-7fa3-7f6cb6c7430f/810083960104.png/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/b9/7c/01/b97c014e-3b9f-cf20-7fa3-7f6cb6c7430f/810083960104.png/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/b9/7c/01/b97c014e-3b9f-cf20-7fa3-7f6cb6c7430f/810083960104.png/100x100bb.jpg,1.29,1.29,2021-06-29T12:00:00Z,notExplicit,notExplicit,1,1,1,1,230493,USA,USD,Alternative,True,,,,
89,track,song,159747687,688271027,688271592,Blue Rose,Best of Country Mandolin,Sad But True,Best of Country Mandolin,Sad But True,https://music.apple.com/us/artist/blue-rose/159747687?uo=4,https://music.apple.com/us/album/sad-but-true/688271027?i=688271592&uo=4,https://music.apple.com/us/album/sad-but-true/688271027?i=688271592&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/62/7f/6d/627f6dc7-7d75-ad06-14fc-528f4964b815/mzaf_11735374717796430069.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/f4/e9/7e/f4e97e46-dc22-4ac5-447b-c985890a46e8/cover.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/f4/e9/7e/f4e97e46-dc22-4ac5-447b-c985890a46e8/cover.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/f4/e9/7e/f4e97e46-dc22-4ac5-447b-c985890a46e8/cover.jpg/100x100bb.jpg,9.99,0.99,1972-01-01T12:00:00Z,notExplicit,notExplicit,1,1,24,14,286200,USA,USD,Country,True,151566958.0,Various Artists,,
90,track,song,1151646115,1532754596,1532754741,Virginia Man,Sad but True,Touch,Sad but True,Touch,https://music.apple.com/us/artist/virginia-man/1151646115?uo=4,https://music.apple.com/us/album/touch/1532754596?i=1532754741&uo=4,https://music.apple.com/us/album/touch/1532754596?i=1532754741&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b9/b4/07/b9b40715-a00b-f831-d80e-a10db4e04ff8/mzaf_14253049174850239133.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/100x100bb.jpg,9.99,0.99,2020-10-02T12:00:00Z,explicit,notExplicit,1,1,11,8,230413,USA,USD,Rock,True,,,,
91,track,song,1486429744,1547038567,1547038570,Beyond Border,"B-Sides, Love, Live & Others",Sad But True,"B-Sides, Love, Live & Others",Sad But True (No Care Mix),https://music.apple.com/us/artist/beyond-border/1486429744?uo=4,https://music.apple.com/us/album/sad-but-true-no-care-mix/1547038567?i=1547038570&uo=4,https://music.apple.com/us/album/sad-but-true-no-care-mix/1547038567?i=1547038570&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/4f/ae/8c/4fae8c67-8f0f-57c0-8135-8e628269c1f3/mzaf_5096707646693325610.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/54/eb/1b/54eb1bcb-6c8d-89ad-0e8d-21188ffa5c29/cover_4064832332537.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/54/eb/1b/54eb1bcb-6c8d-89ad-0e8d-21188ffa5c29/cover_4064832332537.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/54/eb/1b/54eb1bcb-6c8d-89ad-0e8d-21188ffa5c29/cover_4064832332537.jpg/100x100bb.jpg,10.99,1.29,2020-12-11T12:00:00Z,notExplicit,notExplicit,1,1,13,3,298573,USA,USD,Pop,True,,,,
92,track,song,1151646115,1532754596,1532754729,Virginia Man,Sad but True,Try Again,Sad but True,Try Again,https://music.apple.com/us/artist/virginia-man/1151646115?uo=4,https://music.apple.com/us/album/try-again/1532754596?i=1532754729&uo=4,https://music.apple.com/us/album/try-again/1532754596?i=1532754729&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8c/5b/47/8c5b4782-8d12-481f-436b-6663fb327b73/mzaf_5939115717387122292.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/100x100bb.jpg,9.99,0.99,2020-10-16T12:00:00Z,explicit,notExplicit,1,1,11,4,205480,USA,USD,Rock,True,,,,
93,track,song,1151646115,1532754596,1532754745,Virginia Man,Sad but True,Nothing,Sad but True,Nothing,https://music.apple.com/us/artist/virginia-man/1151646115?uo=4,https://music.apple.com/us/album/nothing/1532754596?i=1532754745&uo=4,https://music.apple.com/us/album/nothing/1532754596?i=1532754745&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/52/5c/f7/525cf7fb-8038-791d-6e13-511bc9e8786b/mzaf_13320964988094004938.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/100x100bb.jpg,9.99,0.99,2020-10-16T12:00:00Z,explicit,notExplicit,1,1,11,10,252773,USA,USD,Rock,True,,,,
94,track,song,1151646115,1532754596,1532754735,Virginia Man,Sad but True,The Goodbyes,Sad but True,The Goodbyes,https://music.apple.com/us/artist/virginia-man/1151646115?uo=4,https://music.apple.com/us/album/the-goodbyes/1532754596?i=1532754735&uo=4,https://music.apple.com/us/album/the-goodbyes/1532754596?i=1532754735&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e8/18/3e/e8183e00-1734-5b68-fcbb-81f2a6c0c07c/mzaf_11841636843804174302.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/100x100bb.jpg,9.99,0.99,2020-10-16T12:00:00Z,explicit,notExplicit,1,1,11,6,210773,USA,USD,Rock,True,,,,
95,track,song,309458104,309458102,309458111,The Coup de Grace,The Coup de Grace,Sad But True,The Coup de Grace,Sad But True,https://music.apple.com/us/artist/the-coup-de-grace/309458104?uo=4,https://music.apple.com/us/album/sad-but-true/309458102?i=309458111&uo=4,https://music.apple.com/us/album/sad-but-true/309458102?i=309458111&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music2/v4/48/95/29/48952935-5235-53ed-3efb-c3aac4b07cbc/mzaf_43566150786439748.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/9a/9c/9b/mzi.bzktpltw.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/9a/9c/9b/mzi.bzktpltw.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/9a/9c/9b/mzi.bzktpltw.jpg/100x100bb.jpg,7.99,0.99,1990-11-09T12:00:00Z,notExplicit,notExplicit,1,1,9,3,198200,USA,USD,Alternative,True,,,,
